0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.0000000000000002,0.3476763662249256,0.039489705991262315,0.05359358355468483,0.04008437197025762,0.0,0.20590261379038724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09584743099768477,0.0,0.08616327860283853,0.0,0.07507265239178736,0.0,0.0,0.0,0.09067840625841667,0.0,0.0,0.04345129035493834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08159740762599209,0.0,0.13252605625105154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06996048406484132,0.0,0.0,0.0,0.0,0.0,0.0,0.11385165473744355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04369169677490459,0.0,0.0,0.0,0.0,0.0,0.03384970530182567,0.0,0.0,0.0,0.0,0.16830748051563132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1259583624069917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05160715692911369,0.0,0.0,0.0,0.0,0.04113858885556327,0.0,0.0,0.0,0.0,0.04749657005583782,0.12838753078699067,0.0,0.0,0.0,0.03967145442825911,0.0,0.0,0.0,0.0,0.35838447421233643,0.0,0.0,0.0,0.0,0.0,0.0,0.18830160385642083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05299249562357079,0.0,0.0,0.0,0.0,0.2795674787690473,0.1845596390887208,0.07965661250119922,0.0,0.06526942877489918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28242013968609714,0.0,0.0,0.0,0.0,0.0,0.0,0.5411486660858891,0.0,0.0,0.0
0.0,0.3476763662249256,0.9999999999999998,0.10568091251412932,0.1325902914172022,0.07887500163122257,0.0,0.33287153847669787,0.20065910654676095,0.1467065662331477,0.16004634304347962,0.12663449341624697,0.0,0.15877593049052863,0.13433982698477748,0.15877593049052863,0.0941264338385264,0.15877593049052863,0.09884714798074128,0.15877593049052863,0.027807927017764758,0.08584015705375565,0.06265468127289758,0.04919567085492603,0.13528657387317974,0.0,0.125699973783026,0.0,0.05775930499977969,0.060448035913880205,0.11486719386488997,0.06408726305150256,0.07355961618315185,0.09264890399725245,0.0,0.08142192648072445,0.0,0.07296916247454666,0.03311187052909499,0.03931404654323686,0.04671631009811265,0.07344166969869279,0.08119171119576579,0.0,0.04592290573482254,0.024619543904139448,0.1389486074302579,0.02559178546178735,0.12378135031866559,0.03981749906358063,0.022613305226337067,0.12492963430085172,0.11447099955538113,0.011204577989137945,0.0,0.06571964792259961,0.0855383574780995,0.04345211427875129,0.0,0.04605128606900728,0.049772258366941075,0.06478899886680609,0.09356303080902972,0.06709164275721352,0.005285381316033258,0.0,0.020574722038552325,0.08537677793074029,0.06869786446632004,0.012179719532758988,0.05900885003168292,0.039467537105689135,0.037750902499278344,0.0,0.07916908224649151,0.019133910213999836,0.016078629454505073,0.1343108862471619,0.05517041239052077,0.06310616330656461,0.057930797541939826,0.013123243357379136,0.0,0.07231997300544785,0.09767877861852454,0.05764297161050117,0.11468894103834203,0.01376978794729529,0.11913097728244143,0.009616087298047499,0.04379366715706144,0.031220678920391567,0.02047066793669756,0.0664731008614619,0.03896413117539725,0.009419088579838393,0.0,0.02731553635078352,0.020075120416995818,0.0,0.12127035132565821,0.03497415387055808,0.04584400534112845,0.042311539912855106,0.023836495275837772,0.05690389236766085,0.05249405486620024,0.0,0.07025834703852181,0.03511326748845538,0.017064458119650298,0.05480125591951162,0.04239657569839514,0.0,0.04589943609433228,0.01586235805674123,0.11008071121508381,0.10115718933435586,0.09213666106377677,0.06161457846649881,0.024580319680191365,0.026401643172692377,0.01960011576421517,0.14407393237811414,0.007020869634336609,0.04106778398906157,0.02743252535360287,0.02072405137043562,0.0685399173902894,0.10945874154706384,0.019921014494648857,0.04726754416068335,0.03198864491517813,0.04140631052217564,0.017600207129449562,0.02519516521261033,0.02169317736857457,0.0,0.26601723742084915,0.06910225636528046,0.05338866464868912,0.03636960206132512,0.058369772086128875,0.0,0.04248841198761408,0.0863027919085585,0.047210654671290375,0.08649537591003338,0.06571750459001245,0.07624700878997306,0.0,0.03572090599759608,0.07177825728664475,0.11509335924971974,0.08719399940450719,0.06321007758447138,0.01690114107479548,0.037979004408880086,0.009470290417209638,0.06836491167910913,0.0,0.06164642285607127,0.056582597279174356,0.0,0.16279525544001672,0.13139628801355463,0.06592703805032739,0.0,0.045667269948618486,0.017982419931228993,0.0,0.0718040201318409,0.07440441775878018,0.0,0.0,0.0,0.020119560955801634,0.0398473731994239,0.0,0.0921575788286518,0.011322084746941342,0.12943939959587422,0.0,0.060311657470523715,0.07361384578031462,0.04393044303842731,0.14346515271376167,0.11261423570349574,0.2803762984610604,0.009521492554120709,0.0126381347682077,0.009890291368837525
0.0,0.039489705991262315,0.10568091251412932,1.0000000000000002,0.22425780187172714,0.04682320961282395,0.0,0.0774248189293322,0.08698158011511001,0.022582012176903504,0.03428460604195767,0.029634769454688348,0.0,0.0,0.04033497563584693,0.0,0.042538152125030544,0.0,0.031365909321332486,0.0,0.02364330675094973,0.0,0.03318069337698826,0.0,0.07738923221501316,0.0,0.09919676181321796,0.0,0.02899999417649434,0.022221625354835777,0.04444733009474206,0.019977147312599645,0.039319891699850576,0.036560032748987795,0.12436744934381067,0.0792437107079014,0.0,0.07120060142157036,0.053908626209842055,0.06792720437352394,0.0,0.04444909887460849,0.12365663272367276,0.0,0.06362773525437379,0.026752262826461627,0.07289730771529714,0.02780872682036331,0.11311538756870139,0.01390505182145418,0.048122278066296265,0.12673655871675127,0.14394043514364024,0.07151958737807194,0.039813517656362,0.11065687675943534,0.025160809345548173,0.055365202219169546,0.0,0.12395451568929589,0.036426413755223284,0.02731891193914379,0.18171024068424843,0.11451357024571622,0.20268511479437357,0.1401871511699854,0.06090469269644052,0.08472737980346866,0.18988654366863644,0.03556288811304473,0.0620139195956845,0.05983161540225784,0.04780981548242981,0.03616024722673879,0.046162302302933514,0.03586986252930934,0.05241442198089033,0.03919378457655907,0.07326666898247922,0.04630466012199174,0.03208735465580573,0.06568281606080731,0.0,0.02222439872681253,0.025194917466289917,0.09325392761428766,0.033817878871617635,0.09971942450655738,0.10416083367871577,0.055777706460914074,0.03687628258817174,0.029078700588773477,0.011688969450019862,0.05856963484414439,0.09080691611364455,0.07597372966841183,0.016609238275598383,0.022234304383732962,0.008947688875901319,0.033135173649844155,0.06549462604065287,0.08709937875060367,0.027411664139248667,0.11838279933820076,0.104529423136087,0.06302674319286321,0.07146600512156791,0.05603696640689248,0.08513866820168353,0.06366310482249668,0.10939902503143148,0.05394901932068624,0.0251687139541161,0.0,0.058889288894079274,0.033968610721026915,0.030264017843238265,0.08145519692743303,0.057686732833577385,0.10709755080463701,0.042408807580597355,0.10740779473112246,0.10628436663726556,0.11567478703843584,0.08134212401254852,0.054948829878116,0.050181435633353824,0.0,0.05425878553789377,0.050342243528725045,0.0,0.04691298666114323,0.014898280641879957,0.01642331980555768,0.05580694269708618,0.009617322716572008,0.020162674711216185,0.15301780293002093,0.06175835170557535,0.004959200632216675,0.03672579101882168,0.0,0.05429920827101758,0.0,0.045178443716040594,0.018755789959268823,0.08202910916095875,0.045793203622706044,0.02509343559450007,0.05533864091399212,0.0,0.016724261332115926,0.07447256449886978,0.059577345754530664,0.11587524646615667,0.08845154294316698,0.055095712153791714,0.06511637643660814,0.08919028263111205,0.06283918378352062,0.02211699548186615,0.022224971246739514,0.06244799084869282,0.0,0.04696638967251994,0.027407219629429817,0.07244347117812212,0.0,0.08248413489058427,0.07590412363774424,0.0,0.031197143958113648,0.0,0.0,0.0,0.0,0.05233167380612053,0.06904991687421873,0.0,0.0,0.060451758290802106,0.028130471072666745,0.1903340092034471,0.0531767713602551,0.10586496200098408,0.06937604439129809,0.0,0.0,0.046910085594215674,0.048958186879826296,0.0,0.0
0.0,0.05359358355468483,0.1325902914172022,0.22425780187172714,1.0000000000000002,0.11156855432075874,0.0,0.06555246711438152,0.06988514453995086,0.0427612136135857,0.04444301293078851,0.059216006297373,0.0,0.0,0.05963897777992119,0.0,0.08177794963007881,0.0,0.08919527863208074,0.0,0.06644102633554284,0.0,0.1325168540260915,0.0,0.11728614146875832,0.0,0.13493771294594786,0.0,0.10263734943520401,0.07269022194612543,0.07637752523676798,0.03389006346106228,0.05713444891793487,0.02480878396927587,0.0,0.09472937226426388,0.0,0.1041971767175636,0.08429015858717855,0.06627099269931598,0.0,0.028587593589922154,0.15658668329673225,0.0,0.1307858544042339,0.01815346046617945,0.06952720018793662,0.01887035224732127,0.06789658030474828,0.09371551938811687,0.06466632602467798,0.04300023372244352,0.15570358908355136,0.07943733485057569,0.027016522807162456,0.1153566210799081,0.042683843299013716,0.13379664004664887,0.0,0.163213775086384,0.06590233775763786,0.01235865020922615,0.10633601711576952,0.013480927449923635,0.20861562418082116,0.04756386259994085,0.06684574348007542,0.18346552092321866,0.050655039409183,0.024017936802149545,0.07843574473867396,0.016643855745745638,0.06238729363297471,0.0,0.11205570413651399,0.04355861167015197,0.02371146803443666,0.10813791212692582,0.08051275872173749,0.030183937140792053,0.06167196763685298,0.06171564481106011,0.01686299842549322,0.0724387828813609,0.0849312839608021,0.04131701794817614,0.08725027741782987,0.05076643623094706,0.16534070937775333,0.08080718966993641,0.09749666044815894,0.09289654119756265,0.05681340260095885,0.07134539430327805,0.1192966925607426,0.06243602959678236,0.09078270943645221,0.015514091166431914,0.04358454477966203,0.022484754609148564,0.05803704093694737,0.08634738914742957,0.16291379501384715,0.03119882602463822,0.0907213900424528,0.03903520528103886,0.010519062509850583,0.0,0.14328927476820744,0.09193276415672264,0.06216815617662477,0.08100156815482432,0.036438602619729706,0.0,0.07909834717437622,0.034477771798349065,0.15501251557728823,0.10737641909664787,0.10327274191994829,0.11303167651663741,0.0877242327667542,0.11200259185285777,0.11547909651121857,0.1478173360763779,0.07270564597904595,0.1031405749160512,0.11676389797881469,0.07458211248142928,0.03705123109605351,0.14857390689633493,0.033410682854865356,0.06472316085254035,0.06703357326593089,0.11290875428273119,0.05200427404290646,0.05232753434020674,0.06642768211374425,0.0,0.08976403691459553,0.01670782986158522,0.07600186148859975,0.05363496056317555,0.07864195852224554,0.0,0.07012198792110082,0.02545448164487742,0.07111016317976744,0.02988064238453132,0.12470368346015663,0.0812159230505381,0.05407685842774075,0.0603852368143752,0.11718706144974038,0.06672685877617865,0.0871464184454275,0.0978519766100481,0.024924441941675014,0.1320018934136339,0.01396602173959424,0.0798090490162034,0.05251530585940524,0.0233167241670235,0.1774111527230126,0.06726545956768677,0.15616552001298648,0.1064778525269385,0.09241066281847048,0.0,0.15489410806011533,0.026803758199798404,0.0,0.08047963027550557,0.027609093922781058,0.0,0.0,0.0,0.022211181964924685,0.1168078516400291,0.0,0.0,0.030434707476579507,0.03817736075824904,0.0,0.04077565193925185,0.05068352648537887,0.03239254001069253,0.0,0.0,0.05609586072200987,0.0351038263205173,0.01863770350695502,0.014585405323694896
0.0,0.04008437197025762,0.07887500163122257,0.04682320961282395,0.11156855432075874,0.9999999999999998,0.0,0.061748874126452025,0.05640331003182392,0.10798616864339113,0.07342304585066144,0.14880671343372573,0.0,0.06714579874685322,0.15195005006207438,0.06714579874685322,0.1678525102310542,0.06714579874685322,0.08664493090660548,0.06714579874685322,0.05878477379178708,0.0,0.01934564341043015,0.0,0.11304248443242818,0.0,0.07294699249451198,0.0,0.010299087836868108,0.04933955241448436,0.08244094058934263,0.03865667146993303,0.027549656788048892,0.11133174445103396,0.0,0.05733997983397787,0.0,0.0850421332144775,0.05043549200697747,0.018899552556494482,0.0,0.028788343261280033,0.10571735846500012,0.0,0.06643039416375479,0.0814653561426304,0.1459130239342719,0.2625469038873781,0.12682591090144496,0.1371820934685435,0.11209890352039513,0.0,0.06660792942325698,0.017405333982734097,0.0,0.08649430128392402,0.01276984995916208,0.05819574064768773,0.0,0.01551941553985552,0.033129782722927624,0.08975138451090237,0.08098860244614503,0.06049692607572151,0.017309751005362764,0.0,0.06840657291134027,0.06595418028003104,0.04119983982321472,0.05456858122132055,0.11098863411101464,0.09757552510793494,0.08562648225843689,0.07340955137492232,0.05816041055494937,0.07070425280212346,0.0,0.06812811966199116,0.06686019751631145,0.03813164075312684,0.00867448236434067,0.03497725712565479,0.0,0.03729063056664756,0.06632854142445059,0.0,0.09063472173005271,0.015187942873118532,0.07028788659789656,0.008979782040410842,0.039002757699979025,0.050508514218915224,0.0,0.020845970972236172,0.058837448433769736,0.0,0.03775874741516273,0.05165076430229051,0.00454121498467378,0.0,0.06986865143730142,0.03789537592521037,0.04645090126652331,0.0,0.04472227675826988,0.013881403999505682,0.01158008691982512,0.0,0.06267034739255845,0.023628039936996144,0.042006985924830924,0.05367406865773289,0.017585595639567984,0.0,0.0271806573743317,0.02809791738745547,0.06438013923709882,0.11421930556657947,0.1294733294718015,0.06652195021012627,0.12320835347510276,0.11332156828625815,0.021618738042504308,0.09984984956004311,0.006987332750491669,0.0681341744411785,0.08816788514511609,0.0,0.059324530922219884,0.03591264444684333,0.0,0.02917259308421152,0.02297279415763799,0.018454288716408994,0.012581724868214834,0.009514866431780547,0.0027976806901192186,0.0,0.04947470990189182,0.033863527656342075,0.011929657827133717,0.040115319171197567,0.026609603172600145,0.0,0.023805535598134128,0.019038228886528164,0.029377560173775692,0.017766576346172278,0.033558320801180486,0.02587325679094654,0.0,0.059675438045456886,0.042795365398306945,0.0,0.012810012812929372,0.03817395548517028,0.06370252277857183,0.006512467363021996,0.0,0.060737596385436764,0.0,0.013599081587222651,0.06307926305749863,0.0,0.05205347757321953,0.06190260781749115,0.04447857839476675,0.0,0.03276978559847501,0.004200695201903764,0.0,0.04147878966370811,0.0,0.0,0.0,0.0,0.03668689318375243,0.046503975502913054,0.0,0.14663121615419483,0.03759757125578745,0.028554081066717543,0.0,0.045658877056065125,0.09381401036879378,0.07042076154786295,0.012583068307344977,0.0,0.11160713665465749,0.010502114159805486,0.013939740366155357,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.20590261379038724,0.33287153847669787,0.0774248189293322,0.06555246711438152,0.061748874126452025,0.0,1.0000000000000004,0.19729551754809224,0.16162286877144247,0.14428719957982092,0.08780589112138472,0.0,0.1580377118249281,0.12580720023145678,0.1580377118249281,0.07693150745733926,0.1580377118249281,0.08651399504637199,0.1580377118249281,0.035383641254812866,0.07169650128682697,0.045428695991981176,0.06163474531880881,0.07277710191762052,0.0,0.07383680249902297,0.0,0.04363983451440344,0.07573478559853382,0.0632580903655747,0.07824234632609864,0.09093784929476363,0.0,0.0,0.020110763825168236,0.0,0.06001448764468177,0.010391095645813524,0.011816671600429237,0.0,0.01095015556452738,0.04745647522875408,0.0,0.03891859520711764,0.0,0.041775470953351795,0.0,0.07382231059970831,0.02944041215490045,0.03040157382985908,0.0,0.0876223350061925,0.012528382255128333,0.0,0.056115012684664525,0.0,0.008199894090084535,0.0,0.03653303242937228,0.034502220840872636,0.01049929993937105,0.0486004847025504,0.10912530672344775,0.06631352381916507,0.0,0.03542540901152583,0.05682957032633122,0.0,0.0050864496706756685,0.04927973547230626,0.04050101928797514,0.02050944844811246,0.0,0.050578051367344126,0.003244099928451027,0.020144094272569264,0.12228491513477349,0.04958238431777803,0.009197329757070513,0.058308661100684285,0.009042878814461504,0.0,0.04952869602658905,0.07689889378124454,0.05649364970499386,0.08236206275023687,0.0,0.05374978938818814,0.058028467701111766,0.027727209936594836,0.019391310920654325,0.004492345687532898,0.01619430885533349,0.0031434392930414197,0.011800695379591705,0.0,0.044003621215041276,0.01770078520019201,0.0,0.1521152446559885,0.04509531137291119,0.08811212816138857,0.0,0.013635872965462679,0.0418077326201073,0.02630684892555628,0.0,0.05612510997022561,0.007969964733710151,0.01795291048892741,0.027038778296328097,0.07323124047605867,0.0,0.03087822218656239,0.05239386776960102,0.0,0.0526023149624366,0.04692436355577048,0.06775487139119196,0.029324698007954748,0.013242546617230315,0.0,0.071484577772202,0.022808309234773602,0.008509821243243744,0.020022890521535282,0.0,0.030483749622240004,0.09782285853044792,0.0402901205080699,0.01568459496469005,0.025243706136104743,0.028009968181545462,0.016410104339425476,0.004343532849859287,0.012651547448376741,0.0,0.17383632999966636,0.034309340602293424,0.002660979493001041,0.0,0.028767597787283033,0.0,0.011939970042808586,0.06487461811758423,0.0412163926341891,0.005204674560547867,0.0359646142996623,0.03184291635001964,0.0,0.044752900112114045,0.06368899001830809,0.04806486534259981,0.05395468095338149,0.02819174327274175,0.09353209283487536,0.050346124479199596,0.011864843548554336,0.04159893032861946,0.0,0.07772973179475096,0.023704669712238526,0.0,0.11762927480916784,0.0836383131783171,0.044444491112148946,0.0,0.02532606855989292,0.003927343164874077,0.0,0.052189886030662616,0.0,0.0,0.0,0.0,0.020448107720690452,0.0547220262325982,0.0,0.0,0.0064042188978935145,0.09730081069739967,0.0,0.022037501493993576,0.02144492438641889,0.0,0.13332301573267108,0.047223538938413724,0.19156575481252533,0.0,0.0,0.0
0.0,0.0,0.20065910654676095,0.08698158011511001,0.06988514453995086,0.05640331003182392,0.0,0.19729551754809224,1.0,0.22935798357386944,0.22403427713911697,0.1925996935064484,0.0,0.0,0.13380134750165895,0.0,0.130545236314902,0.0,0.03807444338759049,0.0,0.048993029798968656,0.0,0.04381442068297719,0.0,0.07635580615347295,0.0,0.07295386017187239,0.0,0.03206276189220087,0.022990582960156027,0.07702541575049075,0.0,0.014838129504430326,0.0,0.0,0.020410796795378237,0.0,0.0678768503682005,0.017107575134939122,0.016164966547827918,0.0,0.006694753910305002,0.08229111711545047,0.0,0.003987743714869548,0.0,0.011870505483491035,0.09911129355607694,0.027175374348398503,0.07374796056828722,0.025588190158364256,0.0,0.09038830648338086,0.028661920869053573,0.0,0.04560340920788306,0.0,0.017016329732990738,0.0,0.05603197556652416,0.0,0.025539540112328726,0.03729721226484146,0.038899778713812595,0.029719936026645646,0.0,0.007082523483028732,0.037824391138311576,0.0379449529638119,0.03934487790854626,0.03200170101727931,0.03351711749643229,0.07290461993373058,0.0,0.12031298145458816,0.016149466998988386,0.04900049590655212,0.025304962042108223,0.05086985979790176,0.12061039040751023,0.062468743879611675,0.031154394873153322,0.0,0.09837455575349265,0.06985312330041787,0.06664091055895884,0.11099673663332668,0.0,0.08795288456246761,0.033004102615171296,0.0,0.0068759065849872715,0.010927627894023793,0.011813167998515546,0.007646413987493989,0.05874508948583021,0.07725040180245951,0.015334167308136096,0.0,0.0309769693040599,0.12992538740893034,0.02372473078752283,0.041506870228828444,0.0,0.0337038144472398,0.014188202917029973,0.03199569624846168,0.0,0.005529601443304354,0.0059371560596199885,0.01218743848015875,0.029765738170023343,0.012812099663617585,0.0,0.013926438268230451,0.02000154279412905,0.0,0.025610134145415235,0.027928523991552958,0.049788271836983936,0.025718876961524466,0.014771784228119908,0.0,0.024968724630263568,0.014400443227372902,0.012335319420402554,0.006577074369343928,0.021052557106262488,0.025258791162840417,0.024300191082444474,0.0039025090667861896,0.0035736120803624006,0.016551998333035015,0.009571837252091629,0.016305408391499764,0.011353325168382462,0.004072947601335773,0.0,0.05611874075362471,0.04701466753365284,0.006472830845106357,0.0,0.06875933477102975,0.0,0.017802752338905208,0.0,0.03890997386483284,0.012660367403380599,0.08162029435207518,0.044079286675649476,0.0,0.0,0.06306377378398603,0.1558903372605294,0.11329468630773717,0.04394459533191554,0.051507144709994686,0.01607096794131314,0.028861224032519676,0.03761803300402406,0.020676441819191177,0.03757416388454837,0.04489127148882744,0.0,0.006541132066459695,0.007742216636564898,0.034800334889355675,0.0,0.006906147345044581,0.009553259633821838,0.0,0.0383384094959687,0.0,0.0,0.0,0.0,0.16428085218097294,0.0562202350522028,0.0,0.0,0.015578258205344978,0.0,0.0,0.07147494361610662,0.1404184026362385,0.0,0.06398684744002495,0.0,0.0,0.0,0.0,0.010047066575846378
0.0,0.0,0.1467065662331477,0.022582012176903504,0.0427612136135857,0.10798616864339113,0.0,0.16162286877144247,0.22935798357386944,1.0000000000000002,0.21157810720827258,0.2463893050901701,0.0,0.0,0.16697907634009912,0.0,0.12760000763587098,0.0,0.03276320803080932,0.0,0.09437706160805881,0.0,0.05449691043359471,0.04070308298945532,0.06093821970808051,0.0,0.05594096920845398,0.0,0.05031068148973958,0.05643604499934184,0.042842316010048016,0.0,0.03993836378395265,0.0,0.0,0.04935795981122815,0.0410400714886848,0.05373281662300927,0.04352939066141433,0.020647229859694943,0.05294576599823179,0.032401534094160515,0.07459137544345953,0.0,0.033284904447967854,0.0,0.038571567653941326,0.18835196438643056,0.043435075415265555,0.08755320830820938,0.06406862524347448,0.0,0.0571513005973,0.008273641434168312,0.0,0.07363032854466622,0.13874977423936596,0.014253727082136645,0.0,0.015271750694906633,0.007541131272896378,0.006933652026189022,0.051010648073810796,0.03168234764342492,0.017048215728378648,0.0,0.01663544886064046,0.035000425037735955,0.0,0.013436199468095779,0.011347826560598226,0.025786881111056287,0.08935324435895177,0.0,0.07072363149655787,0.01142425493180834,0.013302995521157525,0.04992315108912772,0.04235214404212817,0.11702833176962407,0.04415611015009856,0.01213629009372155,0.01892151023309277,0.08816493573972528,0.11810650611758075,0.05356970210265193,0.1673719375639357,0.0,0.10770397970136089,0.004276536622928872,0.006193344757368025,0.01762524475365159,0.0029667084432840676,0.017474206191088054,0.009865507362566405,0.05672573868007359,0.0361079486033284,0.038012528533928044,0.009873930526711957,0.05045905878546515,0.15741029163713133,0.045229307012727406,0.036513734909738194,0.0,0.01022675938831954,0.027609485552914002,0.026059242626931534,0.0,0.0406653384054836,0.013552715206498039,0.013280672053755388,0.025923791046405027,0.005744208813660236,0.0,0.01316023372385647,0.018186138278417092,0.0,0.01769007987812049,0.015694537526230193,0.09319360571505377,0.08322157782941636,0.008911704209502953,0.0,0.041185585445287484,0.017837560664568073,0.02669933888649294,0.027484665333972265,0.0,0.03418619253284414,0.012602791352242633,0.004002676121910904,0.03766852287812964,0.018848996148363602,0.008833016355003697,0.0013306224338203443,0.0,0.008512987127812238,0.0,0.04359989733266813,0.0377895822914653,0.001757289148784843,0.0,0.029181502311554572,0.0,0.015192564568046634,0.0,0.03226930450117785,0.0034371246198114575,0.04794421611161994,0.05187475797692841,0.0,0.0,0.04686532850299591,0.12696657982748652,0.07547652414926931,0.06487911771173846,0.01398351797686705,0.04078949778220451,0.007835445885526118,0.03929289281913655,0.03368030561634314,0.030602686235296758,0.03144758208625143,0.0,0.010365368161800996,0.0277545290780404,0.01643384054874973,0.0,0.043584158760816186,0.014806694456111965,0.0,0.02735873457709748,0.0,0.0,0.0,0.0,0.07057386167756399,0.0128192437817302,0.0,0.0,0.004229293914256669,0.038202901280825236,0.03647621809856504,0.058213544814731906,0.05664821246444777,0.0,0.028316301274991414,0.0,0.0,0.0,0.0,0.0
