title,link,pubDate,text_cleaned,text_processed
【巴以冲突第43天】燃料短缺严重制约救生援助，学校遇袭导致儿童与妇女丧生 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0MDg30gEA?oc=5,"Sat, 18 Nov 2023 08:00:00 GMT",巴以冲突第天燃料短缺严重制约救生援助学校遇袭导致儿童与妇女丧生联合国新闻,巴 以 冲突 第天 燃料 短缺 严重 制约 救生 援助 学校 遇袭 导致 儿童 与 妇女 丧生 联合国 新闻
国际观察丨欧洲国家内外承压——巴以冲突外溢效应系列观察之三 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzI0L2NfMTEyOTk5MTgwNS5odG3SAQA?oc=5,"Fri, 24 Nov 2023 08:00:00 GMT",国际观察丨欧洲国家内外承压巴以冲突外溢效应系列观察之三新华网,国际 观察 丨 欧洲 国家 内外 承压 巴 以 冲突 外溢 效应 系列 观察 之三 新华网
国际观察丨巴以冲突死亡过万人道系统全面崩溃 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzAyL2NfMTEyOTk1NDg5OC5odG3SAQA?oc=5,"Thu, 02 Nov 2023 07:00:00 GMT",国际观察丨巴以冲突死亡过万人道系统全面崩溃新华网,国际 观察 丨 巴以 冲突 死亡 过万人 道 系统 全面 崩溃 新华网
【巴以冲突第29天】秘书长对加沙救护车队遇袭感到震惊，近东救济工程处学校再遭袭 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzNjU30gEA?oc=5,"Sat, 04 Nov 2023 07:00:00 GMT",巴以冲突第天秘书长对加沙救护车队遇袭感到震惊近东救济工程处学校再遭袭联合国新闻,巴 以 冲突 第天 秘书长 对 加沙 救护车 队 遇袭 感到 震惊 近东 救济 工程处 学校 再 遭袭 联合国 新闻
程序或定生死，巴以冲突成人工智能参战试验场 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzE1L2NfMTIxMjMwMjA4NS5odG3SAQA?oc=5,"Wed, 15 Nov 2023 08:00:00 GMT",程序或定生死巴以冲突成人工智能参战试验场新华网,程序 或定 生死 巴 以 冲突 成 人工智能 参战 试验场 新华网
以巴冲突：专家警告，以色列没有为战后加沙制定计划 - BBC.com,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vemhvbmd3ZW4vc2ltcC93b3JsZC02NzI1OTgyNNIBNGh0dHBzOi8vd3d3LmJiYy5jb20vemhvbmd3ZW4vc2ltcC93b3JsZC02NzI1OTgyNC5hbXA?oc=5,"Mon, 30 Oct 2023 07:00:00 GMT",以巴冲突专家警告以色列没有为战后加沙制定计划,以巴 冲突 专家 警告 以色列 为 战后 加沙 制定 计划
斡旋巴以缓解局势——卡塔尔何以成为中东最重要的“调停者” - 一财网,https://news.google.com/rss/articles/CBMiKmh0dHBzOi8vd3d3LnlpY2FpLmNvbS92aWRlby8xMDE5MTY5NDUuaHRtbNIBAA?oc=5,"Sun, 03 Dec 2023 02:53:50 GMT",斡旋巴以缓解局势卡塔尔何以成为中东最重要的调停者一财网,斡旋 巴 以 缓解 局势 卡塔尔 何以 成为 中东 最 重要 调停者 一财网
巴以冲突持续！以军行动“进入下一阶段”？ - 央视网,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5jY3R2LmNvbS8yMDIzLzExLzE3L0FSVElIY1dkcENiMjlUeUZDZnJyMmREVTIzMTExNy5zaHRtbNIBAA?oc=5,"Fri, 17 Nov 2023 08:00:00 GMT",巴以冲突持续以军行动进入下一阶段央视网,巴 以 冲突 持续 以军 行动 进入 下一阶段 央视网
巴以冲突是怎么回事？简单要览 - 半岛电视台,https://news.google.com/rss/articles/CBMiwAFodHRwczovL2NoaW5lc2UuYWxqYXplZXJhLm5ldC9taWRkbGUtZWFzdC9xdWVzdGlvbi1vZi1wYWxlc3RpbmUvMjAyMy8xMC8xMC8lRTUlQjclQjQlRTQlQkIlQTUlRTUlODYlQjIlRTclQUElODElRTYlOTglQUYlRTYlODAlOEUlRTQlQjklODglRTUlOUIlOUUlRTQlQkElOEIlRTclQUUlODAlRTUlOEQlOTUlRTglQTYlODElRTglQTclODjSAQA?oc=5,"Tue, 10 Oct 2023 07:00:00 GMT",巴以冲突是怎么回事简单要览半岛电视台,巴 以 冲突 怎么回事 简单 要览 半岛 电视台
﻿巴以冲突/停火仅七天以色列恢复轰炸加沙 - 大公報,https://news.google.com/rss/articles/CBMiOmh0dHA6Ly93d3cudGFrdW5ncGFvLmNvbS9uZXdzLzIzMjExMS8yMDIzLzEyMDIvOTE4NzkxLmh0bWzSAQA?oc=5,"Fri, 01 Dec 2023 20:03:19 GMT",巴以冲突停火仅七天以色列恢复轰炸加沙大公報,巴 以 冲突 停火 仅 七天 以色列 恢复 轰炸 加沙 大公 報
【巴以冲突第42天】加沙人道危机或将继续恶化 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0MDcy0gEA?oc=5,"Fri, 17 Nov 2023 08:00:00 GMT",巴以冲突第天加沙人道危机或将继续恶化联合国新闻,巴 以 冲突 第天 加沙 道 危机 或 将 继续 恶化 联合国 新闻
【巴以冲突第38天】加沙医院里的婴儿奄奄一息 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzODg30gEA?oc=5,"Mon, 13 Nov 2023 08:00:00 GMT",巴以冲突第天加沙医院里的婴儿奄奄一息联合国新闻,巴 以 冲突 第天 加沙 医院 里 婴儿 奄奄一息 联合国 新闻
巴以冲突引发舆论“世界大战”：伊俄中支持哈马斯 - 纽约时报中文网,https://news.google.com/rss/articles/CBMiQ2h0dHBzOi8vY24ubnl0aW1lcy5jb20vd29ybGQvMjAyMzExMDYvaXNyYWVsLWhhbWFzLWluZm9ybWF0aW9uLXdhci_SAQA?oc=5,"Mon, 06 Nov 2023 08:00:00 GMT",巴以冲突引发舆论世界大战伊俄中支持哈马斯纽约时报中文网,巴 以 冲突 引发 舆论 世界大战 伊俄中 支持 哈马斯 纽约时报 中文网
【巴以冲突第52天·休战第四天】秘书长：促成冲突暂停的对话应继续，以实现全面人道主义停火 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0MzA30gEA?oc=5,"Mon, 27 Nov 2023 08:00:00 GMT",巴以冲突第天休战第四天秘书长促成冲突暂停的对话应继续以实现全面人道主义停火联合国新闻,巴 以 冲突 第天 休战 第四天 秘书长 促成 冲突 暂停 对话 应 继续 以 实现 全面 人道主义 停火 联合国 新闻
﻿以色列海水灌地道恐酿人道灾难 - 大公報,https://news.google.com/rss/articles/CBMiOmh0dHA6Ly93d3cudGFrdW5ncGFvLmNvbS9uZXdzLzIzMjExMS8yMDIzLzEyMDYvOTIwMDQ4Lmh0bWzSAQA?oc=5,"Tue, 05 Dec 2023 20:03:15 GMT",以色列海水灌地道恐酿人道灾难大公報,以色列 海水 灌 地道 恐酿 人道 灾难 大公 報
﻿巴以冲突/以色列狂炸加沙南部地面攻势在即 - 大公報,https://news.google.com/rss/articles/CBMiOmh0dHA6Ly93d3cudGFrdW5ncGFvLmNvbS9uZXdzLzIzMjExMS8yMDIzLzEyMDMvOTE5MDIzLmh0bWzSAQA?oc=5,"Sat, 02 Dec 2023 20:03:09 GMT",巴以冲突以色列狂炸加沙南部地面攻势在即大公報,巴 以 冲突 以色列 狂炸 加沙 南部 地面 攻势 即 大公 報
国际观察丨巴以冲突加剧以色列外交压力重重 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzAzL2NfMTEyOTk1NzAyOS5odG3SAQA?oc=5,"Fri, 03 Nov 2023 07:00:00 GMT",国际观察丨巴以冲突加剧以色列外交压力重重新华网,国际 观察 丨 巴以 冲突 加剧 以色列 外交 压力 重重 新华网
本轮巴以冲突已致双方超1.69万人死亡 - 岳阳网,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LjgwMy5jb20uY24vMjAyMy8xMi8wNC85OTEzNjQ3MjkuaHRtbNIBAA?oc=5,"Mon, 04 Dec 2023 01:48:17 GMT",本轮巴以冲突已致双方超万人死亡岳阳网,本轮 巴 以 冲突 已致 双方 超万人 死亡 岳阳网
战地直击| 巴以冲突死亡人数过万以色列四面承压 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzAyL2NfMTIxMjI5NjYzMy5odG3SAQA?oc=5,"Thu, 02 Nov 2023 07:00:00 GMT",战地直击巴以冲突死亡人数过万以色列四面承压新华网,战地 直击 巴以 冲突 死亡 人数 过万 以色列 四面 承压 新华网
以巴冲突：王毅首度批评以色列 中国立场背后的历史沿革与政治考量 - BBC.com,https://news.google.com/rss/articles/CBMiN2h0dHBzOi8vd3d3LmJiYy5jb20vemhvbmd3ZW4vc2ltcC9jaGluZXNlLW5ld3MtNjcxMjUwMzPSATtodHRwczovL3d3dy5iYmMuY29tL3pob25nd2VuL3NpbXAvY2hpbmVzZS1uZXdzLTY3MTI1MDMzLmFtcA?oc=5,"Tue, 17 Oct 2023 07:00:00 GMT",以巴冲突王毅首度批评以色列中国立场背后的历史沿革与政治考量,以巴 冲突 王毅 首度 批评 以色列 中国 立场 背后 历史沿革 与 政治 考量
聚焦新一轮巴以冲突 - 新华网,https://news.google.com/rss/articles/CBMibGh0dHBzOi8vbXktaDVuZXdzLmFwcC54aW5odWFuZXQuY29tL2g1L3NwZWNpYWxUb3BpYy9pbmRleFBjLmh0bWw_YXJ0aWNsZUlkPTU5ZGE2ZTAzNDYzMTQ5YTQ5MTdhNTBlNjlmNzczYmRlJtIBAA?oc=5,"Sun, 08 Oct 2023 01:14:23 GMT",聚焦新一轮巴以冲突新华网,聚焦 新一轮 巴 以 冲突 新华网
【巴以冲突第40天】不能让加沙的屠杀继续下去，儿童的苦难必须停止 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzOTcy0gEA?oc=5,"Wed, 15 Nov 2023 08:00:00 GMT",巴以冲突第天不能让加沙的屠杀继续下去儿童的苦难必须停止联合国新闻,巴 以 冲突 第天 不能 让 加沙 屠杀 继续下去 儿童 苦难 必须 停止 联合国 新闻
巴以冲突持续一个月国际社会强烈呼唤和平 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzA2L2NfMTEyOTk2MTMxNi5odG3SAQA?oc=5,"Mon, 06 Nov 2023 08:00:00 GMT",巴以冲突持续一个月国际社会强烈呼唤和平新华网,巴 以 冲突 持续 一个月 国际 社会 强烈 呼唤 和平 新华网
【巴以冲突第35天】人权高专再次呼吁停止暴力、释放人质 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzODQy0gEA?oc=5,"Fri, 10 Nov 2023 08:00:00 GMT",巴以冲突第天人权高专再次呼吁停止暴力释放人质联合国新闻,巴 以 冲突 第天 人权 高专 再次 呼吁 停止 暴力 释放 人质 联合国 新闻
第一观察丨金砖国家就巴以问题发声的深层逻辑 - 新华网,https://news.google.com/rss/articles/CBMiP2h0dHA6Ly93d3cubmV3cy5jbi9wb2xpdGljcy9sZWFkZXJzLzIwMjMtMTEvMjIvY18xMTI5OTg4NjYxLmh0bdIBAA?oc=5,"Wed, 22 Nov 2023 08:00:00 GMT",第一观察丨金砖国家就巴以问题发声的深层逻辑新华网,第一 观察 丨 金砖 国家 巴以 问题 发声 深层 逻辑 新华网
【巴以冲突第25天】冲突对儿童造成了毁灭性的伤害 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMC8xMTIzNTAy0gEA?oc=5,"Tue, 31 Oct 2023 07:00:00 GMT",巴以冲突第天冲突对儿童造成了毁灭性的伤害联合国新闻,巴 以 冲突 第天 冲突 对 儿童 造成 毁灭性 伤害 联合国 新闻
联合国呼吁用“两国方案”化解巴以冲突 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzI5L2NfMTEyOTk5OTUxMC5odG3SAQA?oc=5,"Wed, 29 Nov 2023 09:53:35 GMT",联合国呼吁用两国方案化解巴以冲突新华网,联合国 呼吁 用 两国 方案 化解 巴 以 冲突 新华网
【巴以冲突第28天】加沙局势持续恶化，无辜平民付出沉重代价 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzNjE30gEA?oc=5,"Fri, 03 Nov 2023 07:00:00 GMT",巴以冲突第天加沙局势持续恶化无辜平民付出沉重代价联合国新闻,巴 以 冲突 第天 加沙 局势 持续 恶化 无辜 平民 付出 沉重 代价 联合国 新闻
巴以冲突整整五周，安理会再次举行紧急会议 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzODU30gEA?oc=5,"Fri, 10 Nov 2023 08:00:00 GMT",巴以冲突整整五周安理会再次举行紧急会议联合国新闻,巴 以 冲突 整整 五周 安理会 再次 举行 紧急会议 联合国 新闻
人权专家：捍卫有关巴以冲突的自由言论 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0Mjgy0gEA?oc=5,"Fri, 24 Nov 2023 08:00:00 GMT",人权专家捍卫有关巴以冲突的自由言论联合国新闻,人权 专家 捍卫 有关 巴 以 冲突 自由言论 联合国 新闻
【巴以冲突第50天·休战第二天】61辆卡车援助物资运抵加沙北部，为冲突爆发以来单日之最 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0Mjky0gEA?oc=5,"Sat, 25 Nov 2023 08:00:00 GMT",巴以冲突第天休战第二天辆卡车援助物资运抵加沙北部为冲突爆发以来单日之最联合国新闻,巴 以 冲突 第天 休战 第二天 辆 卡车 援助 物资 运抵 加沙 北部 为 冲突 爆发 以来 单日 之 最 联合国 新闻
从戴高乐到马克龙法国在巴以冲突问题上的立场有何变化？ - 半岛电视台,https://news.google.com/rss/articles/CBMiiQJodHRwczovL2NoaW5lc2UuYWxqYXplZXJhLm5ldC9wYWxlc3RpbmUtaXNyYWVsLWNvbmZsaWN0LzIwMjMvMTAvMzEvJUU0JUJCJThFJUU2JTg4JUI0JUU5JUFCJTk4JUU0JUI5JTkwJUU1JTg4JUIwJUU5JUE5JUFDJUU1JTg1JThCJUU5JUJFJTk5JUU2JUIzJTk1JUU1JTlCJUJEJUU1JTlDJUE4JUU1JUI3JUI0JUU0JUJCJUE1JUU1JTg2JUIyJUU3JUFBJTgxJUU5JTk3JUFFJUU5JUEyJTk4JUU0JUI4JThBJUU3JTlBJTg0JUU3JUFCJThCJUU1JTlDJUJBJUU2JTlDJTg50gEA?oc=5,"Tue, 31 Oct 2023 07:00:00 GMT",从戴高乐到马克龙法国在巴以冲突问题上的立场有何变化半岛电视台,从 戴高乐 马克 龙 法国 巴以 冲突 问题 立场 有何 变化 半岛 电视台
从五次中东战争看巴以冲突走向 - 一财网,https://news.google.com/rss/articles/CBMiJ2h0dHBzOi8vbS55aWNhaS5jb20vbmV3cy8xMDE4NzM0MTYuaHRtbNIBAA?oc=5,"Wed, 11 Oct 2023 08:29:39 GMT",从五次中东战争看巴以冲突走向一财网,从 五次 中东战争 看巴以 冲突 走向 一财网
【巴以冲突第54天·休战第六天】联合国援助机构报告：加沙城现在就像一座“鬼城” - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0NDIy0gEA?oc=5,"Wed, 29 Nov 2023 15:53:17 GMT",巴以冲突第天休战第六天联合国援助机构报告加沙城现在就像一座鬼城联合国新闻,巴 以 冲突 第天 休战 第六天 联合国 援助 机构 报告 加沙城 现在 像 一座 鬼城 联合国 新闻
【巴以冲突第22天】袭击最猛烈的一晚 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMC8xMTIzNDI30gEA?oc=5,"Sat, 28 Oct 2023 07:00:00 GMT",巴以冲突第天袭击最猛烈的一晚联合国新闻,巴 以 冲突 第天 袭击 最 猛烈 一晚 联合国 新闻
新一轮巴以冲突七大关键词 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTEwLzMwL2NfMTEyOTk0ODEzMy5odG3SAQA?oc=5,"Mon, 30 Oct 2023 07:00:00 GMT",新一轮巴以冲突七大关键词新华网,新一轮 巴 以 冲突 七大 关键词 新华网
以巴冲突：卫星图片显示加沙地带空袭前后对比 - BBC.com,https://news.google.com/rss/articles/CBMiMGh0dHBzOi8vd3d3LmJiYy5jb20vemhvbmd3ZW4vc2ltcC93b3JsZC02NzI0ODExM9IBNGh0dHBzOi8vd3d3LmJiYy5jb20vemhvbmd3ZW4vc2ltcC93b3JsZC02NzI0ODExMy5hbXA?oc=5,"Sat, 28 Oct 2023 07:00:00 GMT",以巴冲突卫星图片显示加沙地带空袭前后对比,以巴 冲突 卫星 图片 显示 加沙 地带 空袭 前后 对比
中方主持安理会巴以问题高级别会议 - 新华网,https://news.google.com/rss/articles/CBMiP2h0dHA6Ly93d3cubmV3cy5jbi9wb2xpdGljcy9sZWFkZXJzLzIwMjMtMTEvMzAvY18xMTMwMDAxMzI5Lmh0bdIBAA?oc=5,"Thu, 30 Nov 2023 09:01:17 GMT",中方主持安理会巴以问题高级别会议新华网,中方 主持 安理会 巴 以 问题 高级别 会议 新华网
见智丨如何理解本轮巴以冲突的中方立场？ - 中国网,https://news.google.com/rss/articles/CBMiRmh0dHA6Ly93d3cuY2hpbmEuY29tLmNuL29waW5pb24yMDIwLzIwMjMtMTEvMjMvY29udGVudF8xMTY4MzU5MDcuc2h0bWzSAQA?oc=5,"Thu, 23 Nov 2023 08:00:00 GMT",见智丨如何理解本轮巴以冲突的中方立场中国网,见智 丨 如何 理解 本轮 巴 以 冲突 中方 立场 中国 网
【巴以冲突第51天·休战第三天】人道主义暂停总体维持，加沙各地获得更多援助 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTI0MzAy0gEA?oc=5,"Sun, 26 Nov 2023 08:00:00 GMT",巴以冲突第天休战第三天人道主义暂停总体维持加沙各地获得更多援助联合国新闻,巴 以 冲突 第天 休战 第三天 人道主义 暂停 总体 维持 加沙 各地 获得 更 多 援助 联合国 新闻
【巴以冲突第33天】加沙人民挣扎求生，北部地区已被封锁 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzNzYy0gEA?oc=5,"Wed, 08 Nov 2023 08:00:00 GMT",巴以冲突第天加沙人民挣扎求生北部地区已被封锁联合国新闻,巴 以 冲突 第天 加沙 人民 挣扎 求生 北部 地区 已 被 封锁 联合国 新闻
【世界说】外媒：多国及媒体人批美西方在巴以冲突上存在“明显双标” - 央视网,https://news.google.com/rss/articles/CBMiRWh0dHBzOi8vbmV3cy5jY3R2LmNvbS8yMDIzLzExLzAzL0FSVElSTTUyRTRNVHQzR29Bck1RZHhxajIzMTEwMy5zaHRtbNIBAA?oc=5,"Fri, 03 Nov 2023 07:00:00 GMT",世界说外媒多国及媒体人批美西方在巴以冲突上存在明显双标央视网,世界 说外 媒多国 及 媒体 人批 美 西方 巴以 冲突 存在 明显 双标 央视网
巴以冲突死亡人数过万 - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi9waG90by8yMDIzLTExLzAyL2NfMTEyOTk1NDc1MC5odG3SAQA?oc=5,"Thu, 02 Nov 2023 07:00:00 GMT",巴以冲突死亡人数过万新华网,巴 以 冲突 死亡 人数 过万 新华网
伊朗为何拒绝通过“两国方案”结束巴以冲突？ - 半岛电视台,https://news.google.com/rss/articles/CBMi5QFodHRwczovL2NoaW5lc2UuYWxqYXplZXJhLm5ldC9wYWxlc3RpbmUtaXNyYWVsLWNvbmZsaWN0LzIwMjMvMTEvMTQvJUU0JUJDJThBJUU2JTlDJTk3JUU0JUI4JUJBJUU0JUJEJTk1JUU2JThCJTkyJUU3JUJCJTlEJUU5JTgwJTlBJUU4JUJGJTg3JUU0JUI4JUE0JUU1JTlCJUJEJUU2JTk2JUI5JUU2JUExJTg4JUU3JUJCJTkzJUU2JTlEJTlGJUU1JUI3JUI0JUU0JUJCJUE1JUU1JTg2JUIyJUU3JUFBJTgx0gEA?oc=5,"Tue, 14 Nov 2023 08:00:00 GMT",伊朗为何拒绝通过两国方案结束巴以冲突半岛电视台,伊朗 为何 拒绝 通过 两 国 方案 结束 巴 以 冲突 半岛 电视台
【巴以冲突第31天】古特雷斯：正在加剧的灾难使人道主义停火迫在眉睫 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzNjgy0gEA?oc=5,"Mon, 06 Nov 2023 08:00:00 GMT",巴以冲突第天古特雷斯正在加剧的灾难使人道主义停火迫在眉睫联合国新闻,巴 以 冲突 第天古 特雷斯 正在 加剧 灾难 使 人道主义 停火 迫在眉睫 联合国 新闻
【巴以冲突第34天】国际人道主义会议在巴黎举行，联合国继续呼吁停火救援 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzODAy0gEA?oc=5,"Thu, 09 Nov 2023 08:00:00 GMT",巴以冲突第天国际人道主义会议在巴黎举行联合国继续呼吁停火救援联合国新闻,巴 以 冲突 第天 国际 人道主义 会议 巴黎 举行 联合国 继续 呼吁 停火 救援 联合国 新闻
【巴以冲突第39天】被围困的加沙医院苦难继续，降雨引发新的健康恐慌 - 联合国新闻,https://news.google.com/rss/articles/CBMiLGh0dHBzOi8vbmV3cy51bi5vcmcvemgvc3RvcnkvMjAyMy8xMS8xMTIzOTE30gEA?oc=5,"Tue, 14 Nov 2023 08:00:00 GMT",巴以冲突第天被围困的加沙医院苦难继续降雨引发新的健康恐慌联合国新闻,巴 以 冲突 第天 被 围困 加沙 医院 苦难 继续 降雨 引发 新 健康 恐慌 联合国 新闻
巴以冲突让俄乌一喜一忧？ - 新华网,https://news.google.com/rss/articles/CBMiNGh0dHA6Ly93d3cubmV3cy5jbi93b3JsZC8yMDIzLTExLzA5L2NfMTIxMjI5OTQyMy5odG3SAQA?oc=5,"Thu, 09 Nov 2023 08:00:00 GMT",巴以冲突让俄乌一喜一忧新华网,巴 以 冲突 让 俄 乌一喜 一忧 新华网
