0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
1.0,0.06451847757209936,0.1837227449527073,0.0,0.03302694879219309,0.0,0.0,0.0,0.04365306620070489,0.18666300973311253,0.012087825373698197,0.018384853414446345,0.010998213093295704,0.04918309919461113,0.01147483393828056,0.05836084642962222,0.0,0.018384853414446345,0.012221967637295637,0.32416991810756024,0.010565573407704363,0.047185885514654,0.010565573407704365,0.0555288556162689,0.014004865020336174,0.01907696004644465,0.01091322355583929,0.014182792295073682,0.06643194814495126,0.0,0.013682312456494275,0.011848035428221125,0.01374017411556703,0.018796094902676422,0.05076341118712231,0.014067261564221304,0.0,0.014651112022385252,0.1126125852367717,0.16374910809555654,0.011736125198553039,0.024493577056854628,0.010034636054859254,0.014089202965346265,0.05999786373408622,0.0,0.018384853414446345,0.06307619737174872,0.0,0.055900334313287586,0.011641381158075689,0.013255537630172277,0.01015330605441636,0.011050702853641483,0.013934723128671708,0.047566228469246394,0.013610806455685673,0.1972185644192625,0.0,0.0161210967640103,0.016713125537134936,0.2134281796460545,0.08361114732608643,0.0800953337302134,0.012668082714735721,0.1213967448157709,0.0,0.06886810687359049,0.014075508003862277,0.016434728038055138,0.013427414180511818,0.12279293885416596,0.023975766702829124,0.056661267210918076,0.013705081875921168,0.013007382289846709,0.0,0.03315994008487609,0.018796094902676422,0.05445758414939772,0.014368658037738498,0.015840746431122463,0.059721002280930344,0.012672395365422008,0.015583234700704888,0.011381844442534816,0.017951107187427054,0.01961905649611719,0.172632578496144,0.0,0.01493318337332587,0.052906066969488755,0.05898731354674558,0.010780729625079566,0.0224008857333457,0.16993120493230898,0.12560958275337147,0.12468500485718824,0.05392896550908375,0.02256254917917543
0.06451847757209936,1.0,0.03178471978428005,0.0,0.02441853518927245,0.0,0.026526279766029157,0.0,0.03227497459267324,0.044148684678231,0.008937155869488055,0.0135928751055681,0.008131549030688552,0.11371982350105625,0.03363581872690321,0.04314919889161295,0.0,0.0135928751055681,0.09409779285775866,0.011085967932856971,0.007811676085314163,0.1312312613326147,0.007811676085314165,0.12839230880736413,0.10782444584970768,0.09550900287604464,0.08402167965443925,0.010486073506774041,0.04911658275416783,0.0,0.010116042819810872,0.008759866733319056,0.010158822943614249,0.052903375780145506,0.11737377788392003,0.10830484125213262,0.0,0.010832326556462097,0.0,0.12730476921749664,0.008677125699674566,0.018109371139223715,0.007419126579293429,0.010416878064116937,0.15675841028922763,0.0,0.0135928751055681,0.16480127477384554,0.0,0.12925123174128117,0.05828269828111309,0.06636398978460874,0.07817102108947331,0.008170357431311467,0.010302663113423025,0.1099813390109888,0.010063174726909667,0.04664523638447937,0.0,0.011919162472395984,0.012356880032094474,0.05305769277663697,0.19332341947424805,0.18519425095635395,0.00936617019927403,0.09542283738033533,0.0,0.050917761180192825,0.01040675266921544,0.012151046330329918,0.009927583311761077,0.008723148523270162,0.01772652710386644,0.13101064007934235,0.0101328774318428,0.10014475579175253,0.0,0.1399087927317845,0.052903375780145506,0.12591534407498192,0.07193683891511995,0.07930686507522106,0.12077088064636972,0.009369358765472038,0.011521493168990565,0.11124970839928591,0.13820684326928026,0.014505385418588958,0.14428665681314423,0.0,0.011040876527340945,0.12232796827420205,0.13638886111659174,0.007970752229411647,0.016562135969395767,0.010288060078778537,0.06459614375912426,0.12518409114721873,0.12469308644054519,0.01668166213469946
0.1837227449527073,0.03178471978428005,1.0000000000000002,0.0,0.0556741458263481,0.14429947468409388,0.0,0.1308769589943688,0.027784461355763,0.029417170002206332,0.043439063045257055,0.0,0.0,0.024229818880586732,0.0,0.09837997131118385,0.0,0.0,0.0,0.24303798662761764,0.0,0.02324590110143845,0.0,0.027356025469331642,0.0,0.0,0.0,0.0,0.032727381921736694,0.0,0.0,0.0,0.16454665776168975,0.0,0.025008352034869136,0.0505524064975285,0.19277982358852044,0.0,0.0,0.02712430784546712,0.0,0.0,0.0,0.11205924679803017,0.029557660971033614,0.0,0.0,0.031074187333055805,0.17619942114757917,0.027539032674939894,0.0,0.0,0.0,0.0,0.0,0.023433275241197635,0.0,0.08231676627534035,0.0,0.0,0.20014949772516824,0.0936330916924345,0.04119063233679057,0.039458583563108544,0.11493124508068084,0.0,0.05043768726165356,0.0898566664296756,0.050582041076155236,0.0,0.04825303750591676,0.13623788305958923,0.0,0.02791390263213623,0.0,0.0,0.0,0.0,0.0,0.026828268698422968,0.0,0.0,0.02399798276441307,0.15175937987950788,0.0,0.0,0.0,0.0,0.02720604321553182,0.0,0.0,0.02606392117102209,0.029059818248432484,0.0,0.0,0.26594174094883755,0.0,0.0,0.02656784725037577,0.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10791305343502186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03302694879219309,0.02441853518927245,0.0556741458263481,0.0,1.0000000000000002,0.037127924149768225,0.0,0.08577390734847695,0.07578605582556006,0.10505461414042272,0.03337195661181319,0.0,0.04697757696267575,0.01861450058332508,0.04901340698682217,0.17969789076872064,0.0,0.0,0.0,0.0,0.0,0.017858608095471035,0.0,0.09769385361952446,0.0,0.0,0.0,0.0,0.025142733128763622,0.0,0.0,0.0,0.0,0.0,0.019212606822828958,0.09892342321655234,0.0,0.0,0.0,0.020838184829201262,0.0,0.0,0.0,0.0,0.022707602566020786,0.0,0.0,0.023872670327757452,0.04533570727074521,0.021156796190606265,0.0,0.0,0.0,0.0,0.0,0.018002557831580782,0.0,0.06323965942136883,0.0,0.0,0.0,0.07193339944128987,0.03164460508101619,0.03031396274039665,0.054110229148388735,0.0,0.03874863297908743,0.16412947893475968,0.03885953245289239,0.0,0.03707028101315069,0.03257283841617162,0.0,0.021444789141411732,0.0,0.0,0.0,0.0,0.0,0.020610753460337188,0.0,0.0,0.018436393039846573,0.0,0.0,0.0,0.0,0.0,0.020900977832370046,0.0,0.0,0.020023545294861948,0.02232513608139973,0.0,0.0,0.0,0.0,0.0,0.02041068530380347,0.0
0.0,0.0,0.14429947468409388,0.0,0.037127924149768225,1.0000000000000002,0.0,0.1402240794973736,0.0,0.0,0.04654144378470494,0.0,0.0,0.0,0.0,0.06560754652780634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08253116558908727,0.0,0.13093002888445068,0.0,0.054162816143963004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1887834331438923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05489533084275265,0.0,0.0,0.0,0.06244195172941072,0.0,0.0,0.0,0.0,0.05403990375835434,0.059923532656573776,0.05419456719885576,0.0,0.051699228185081464,0.045426971684300085,0.0,0.0,0.13321964069675313,0.0,0.0,0.0,0.13093002888445068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09692905335221196,0.0,0.0,0.0,0.0
0.0,0.026526279766029157,0.0,0.0,0.0,0.0,1.0000000000000004,0.21148499890770406,0.0,0.0,0.0,0.0,0.0,0.020221255957856083,0.0,0.0,0.06347832603365039,0.0,0.022235442414832225,0.0,0.0,0.038800233584891985,0.0,0.022830265291342945,0.02547907005881156,0.034706739467085905,0.01985444252000562,0.0,0.06326075921905489,0.05448345211014069,0.0,0.0,0.0,0.03419576112743339,0.02087098917550861,0.025592588176320614,0.06783199202955256,0.0,0.0,0.02263688285603862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022982995923172034,0.021179180640244363,0.0799714752772525,0.01847192357180035,0.0,0.05871758241894632,0.019556491896140612,0.0,0.0,0.0,0.0,0.0,0.0,0.034376085254831934,0.032930585321187075,0.0,0.020572908950680223,0.0,0.0,0.05931081612987197,0.0,0.05657990413855361,0.0,0.0,0.023295847677976163,0.0,0.023664348364907963,0.05225616822466737,0.030163962142502356,0.03419576112743339,0.02238982020173535,0.026140919192226327,0.02881909161683232,0.020027774633520682,0.15603917699075545,0.0,0.04141401027839088,0.032658473823028014,0.0,0.0,0.0,0.0,0.021751925751574547,0.024252183880794274,0.04542740996371174,0.0,0.0,0.023473405276107917,0.046601247877924454,0.0221724826812268,0.0
0.0,0.0,0.1308769589943688,0.0,0.08577390734847695,0.1402240794973736,0.21148499890770406,1.0,0.06886212244319774,0.0,0.04221223010745293,0.0,0.059421996489624034,0.0,0.06199712046088407,0.059504833232683595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1251283630866251,0.0,0.0,0.0,0.0961681140311712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17122308790437232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049789051411433846,0.0,0.0,0.0,0.05663369720443802,0.0,0.0,0.06844409725650456,0.0,0.04901319484166762,0.054349537608930854,0.04915347172628377,0.0,0.04689024531816444,0.04120142449153247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09511851945302272,0.0,0.0,0.0,0.09794399971563261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.04365306620070489,0.03227497459267324,0.027784461355763,0.0,0.07578605582556006,0.0,0.0,0.06886212244319774,0.9999999999999999,0.029870907179717472,0.0,0.0,0.11659416638585193,0.024603545164578664,0.12164691537623154,0.037718666619458045,0.0,0.0,0.0,0.0,0.0,0.02360445121192422,0.0,0.027777971080804344,0.0,0.0,0.0,0.0,0.03323217656715582,0.0,0.0,0.0,0.0,0.0,0.08224383951138783,0.07941898757582315,0.0,0.0,0.0,0.08920248796040865,0.0,0.0,0.0,0.0,0.03001356511347227,0.0,0.0,0.031553482725946956,0.0,0.02796380103152814,0.0,0.0,0.0,0.0,0.06905395195190257,0.023794715453392935,0.0,0.0315600688122832,0.0,0.0,0.0,0.03589872331762509,0.04182596609782172,0.040067201806575525,0.07151969835337234,0.0,0.0,0.03445085010114746,0.0,0.08144280369283702,0.06653996675050859,0.0,0.0,0.028344453068927952,0.0,0.0,0.0,0.0,0.0,0.027242074068409946,0.0,0.0,0.02436813315497304,0.0,0.0,0.0,0.0,0.0,0.027625675466320585,0.0,0.0,0.026465937069428545,0.029508043550527878,0.0,0.11100828289352352,0.0,0.0,0.0,0.026977635820215375,0.0
0.18666300973311253,0.044148684678231,0.029417170002206332,0.0,0.10505461414042272,0.0,0.0,0.0,0.029870907179717472,1.0000000000000002,0.008271453557975776,0.012580382036182624,0.007525853990235501,0.033654996514983486,0.007851995960538408,0.03993514266818768,0.0,0.012580382036182624,0.008363244386284913,0.10678429947773042,0.00722980743462488,0.03228834373101254,0.007229807434624881,0.1453008006511203,0.009583244878229855,0.013053976556847806,0.007467697374777256,0.009704996900962645,0.04545803375373436,0.0,0.009362528705606324,0.008107370165275643,0.009402122264498158,0.012861786239655762,0.03473637193604231,0.009625941566754745,0.0,0.010025458584928584,0.0,0.037675415177863256,0.008030792266543246,0.016760457636598912,0.006866497780449315,0.00964095562220238,0.04105532038327441,0.0,0.012580382036182624,0.04316176161093172,0.0,0.03825146416772039,0.007965960842653837,0.009070495354155318,0.006947701252514473,0.007561771667861296,0.009535248205426028,0.0325486046950615,0.009313598600602335,0.13495266070885517,0.0,0.011031339307505954,0.011436452580613042,0.04910558214538994,0.0572134110690919,0.05480761118551314,0.008668511879029102,0.015475857154661902,0.0,0.047125047725299685,0.009631584438023996,0.01124595082259578,0.009188106988993458,0.08402471574329609,0.01640613052127837,0.03877215510499863,0.009378109357171776,0.008900687691551848,0.0,0.022690673956468423,0.012861786239655762,0.03726421951391002,0.00983218105617189,0.010839501264950303,0.04086586971030594,0.008671462938360335,0.010663291214512479,0.007788365135997039,0.012283578296732205,0.013424922154487434,0.11812896956068437,0.0,0.01021847428520644,0.036202547798669785,0.04036382140110186,0.007377034467172939,0.015328471439044571,0.009521732907647708,0.13467651774192602,0.008763882846085123,0.03690249650765686,0.015439094453760892
